date,in_2,in_8,in_20
9/7/2010,4.5,7.4,12.5
9/8/2010,3.5,7.4,12.7
9/9/2010,3.4,7,12.3
9/10/2010,4.3,7,13.2
9/11/2010,3.9,6.7,13.3
9/12/2010,3.3,6.6,12.5
9/13/2010,3.6,6.7,12.9
9/14/2010,3.4,6.7,12.3
9/15/2010,2.9,6.6,12.2
9/16/2010,3.8,6.6,12.6
9/17/2010,2.9,6.2,12.8
9/18/2010,2.5,6.3,12.8
9/19/2010,2.4,6.2,12.6
9/20/2010,2.1,6.3,12.6
9/21/2010,3.1,5.9,11.7
9/22/2010,2.7,5.9,11.5
9/23/2010,2,5.6,11.3
9/24/2010,4,5.5,12
9/25/2010,5.6,5.5,12
9/26/2010,6.6,5.2,11.3
9/27/2010,6.1,5.6,12
9/28/2010,5.2,5.6,11.5
9/29/2010,5.2,5.5,11.5
9/30/2010,4.5,5.7,12
10/1/2010,4.1,5.5,12.4
10/2/2010,3.1,5.6,11.6
10/3/2010,3.5,5.7,11.8
10/4/2010,3.4,5.6,11.3
10/5/2010,2.6,5.3,11.6
10/6/2010,2.4,5.5,11.7
10/7/2010,2.3,5.2,11.8
10/8/2010,3.5,4.9,11.6
10/9/2010,6.4,4.9,10.8
10/10/2010,8.8,4.7,11.5
10/11/2010,10.7,5.1,11.5
10/12/2010,10.4,5,11.5
10/13/2010,10.3,5,11.4
10/14/2010,10.4,5,11.3
10/15/2010,9.6,5.2,11.6
10/16/2010,10,5.1,11.4
10/17/2010,9.3,5.2,11.1
10/18/2010,8.2,5.2,11.2
10/19/2010,8.6,5.2,10.7
10/20/2010,8.2,5.3,11.2
10/21/2010,8.8,5.2,11.3
10/22/2010,8.6,5.5,11
10/23/2010,9.2,5.1,10.9
10/24/2010,10.2,5.3,10.7
10/25/2010,10.8,5.3,11.3
10/26/2010,15.2,5.2,11.4
10/27/2010,17.2,5.3,11.4
10/28/2010,17.5,5.6,11
10/29/2010,17.9,5.7,11.4
10/30/2010,18.4,6.3,10.5
10/31/2010,19.1,6.8,11.2
11/1/2010,21.3,7.4,11.1
11/2/2010,21.4,9.1,11.4
11/3/2010,23.2,20.3,11.5
11/4/2010,25.1,22,11.8
11/5/2010,25.2,22.4,11
11/6/2010,25.7,22.9,12.4
11/7/2010,26.2,23.4,12.2
11/8/2010,26.1,23.5,12.6
11/9/2010,26.5,23.1,13.9
11/10/2010,25.7,22.3,15.1
11/11/2010,24.8,21.7,15
11/12/2010,24.3,21.3,15.9
11/13/2010,22.7,20.6,16.3
11/14/2010,22,20.1,15.7
11/15/2010,21.2,19.7,16.8
11/16/2010,20.8,19.4,16.8
11/17/2010,20.7,19.3,16.4
11/18/2010,20.8,18.9,16
11/19/2010,20.3,18.8,16.6
11/20/2010,19.8,18.3,17.2
11/21/2010,19.9,18.1,16.3
11/22/2010,19.5,18.1,17
11/23/2010,20.3,17.8,16.1
11/24/2010,19.6,17.7,16.8
11/25/2010,20,17.9,16.1
11/26/2010,18.9,17.7,17
11/27/2010,19.2,17.3,15.9
11/28/2010,18.7,17.2,17.3
11/29/2010,18,17.2,16.7
11/30/2010,17.8,17,17
12/1/2010,18.3,16.9,16.2
12/2/2010,17.2,16.7,16.3
12/3/2010,17.7,16.5,16.1
12/4/2010,17.3,16.3,15.9
12/5/2010,17.7,16.1,16.8
12/6/2010,17.4,16,16.2
12/7/2010,17.4,16.1,16.1
12/8/2010,18.2,16,17
12/9/2010,17.5,15.9,16
12/10/2010,17.6,15.9,16.4
12/11/2010,17.2,15.8,15.6
12/12/2010,17.7,15.8,16.3
12/13/2010,18.3,15.6,17
12/14/2010,18,15.7,16.8
12/15/2010,17.8,15.5,16.1
12/16/2010,18.2,15.6,17.1
12/17/2010,17.6,15.5,16.1
12/18/2010,18.2,15.6,16.6
12/19/2010,18.1,15.5,16.2
12/20/2010,18.6,15.7,16.7
12/21/2010,17.6,15.5,16.5
12/22/2010,18.4,15.6,16.7
12/23/2010,18.4,15.7,16.8
12/24/2010,18.6,15.6,16.5
12/25/2010,18.5,15.3,17.1
12/26/2010,18.7,15.3,16.7
12/27/2010,18.9,15.5,16.1
12/28/2010,18.9,15.6,16
12/29/2010,18.9,15.5,16
12/30/2010,19.1,15.6,16.6
12/31/2010,19.2,15.7,16.4
1/1/2011,19.1,15.4,16.2
1/2/2011,18.6,15.6,15.8
1/3/2011,19.2,15.7,16.1
1/4/2011,18.9,15.6,15.9
1/5/2011,18.3,15.7,16.2
1/6/2011,18.8,15.6,16.8
1/7/2011,18.6,15.8,16.5
1/8/2011,19.1,15.4,16.6
1/9/2011,18.8,15.5,15.8
1/10/2011,18.2,15.5,16.5
1/11/2011,18.3,15.5,15.7
1/12/2011,18.5,15.5,16.7
1/13/2011,18.8,15.5,15.7
1/14/2011,18.1,15.5,15.7
1/15/2011,18.6,15.5,15.6
1/16/2011,18.7,15.6,15.8
1/17/2011,18,15.6,16.5
1/18/2011,17.8,15.5,16.2
1/19/2011,17.6,15.5,16.5
1/20/2011,18,15.4,15.8
1/21/2011,18,15.2,15.8
1/22/2011,17.7,15.5,16.5
1/23/2011,18.2,15.3,15.7
1/24/2011,17.7,15.4,16.1
1/25/2011,17.9,15.4,16.2
1/26/2011,18.4,15.2,16
1/27/2011,18.2,15.1,15.4
1/28/2011,18.3,15.1,16.1
1/29/2011,17.7,15.4,16.3
1/30/2011,17.9,15.3,16.7
1/31/2011,17.8,15.3,16.3
2/1/2011,18.2,15.3,15.8
2/2/2011,17.6,15.1,16.8
2/3/2011,17.9,15.2,16
2/4/2011,17.5,15.3,16.5
2/5/2011,18.1,15.2,15.6
2/6/2011,18,15.1,16.2
2/7/2011,17.3,14.9,16.8
2/8/2011,16.9,15,16.8
2/9/2011,17.2,15,16.1
2/10/2011,17.6,14.8,16
2/11/2011,16.8,15.2,16.8
2/12/2011,17.4,14.8,16
2/13/2011,17.2,14.9,15.7
2/14/2011,16.9,14.8,15.8
2/15/2011,16.7,14.8,16.1
2/16/2011,16.8,14.9,15.6
2/17/2011,16.9,14.8,15.7
2/18/2011,16.7,14.6,16.3
2/19/2011,16.9,14.7,15.7
2/20/2011,16.4,14.6,16.3
2/21/2011,16.6,14.6,15.7
2/22/2011,16.1,14.6,16.6
2/23/2011,16.4,14.6,15.6
2/24/2011,15.8,14.5,16.6
2/25/2011,16.2,14.6,16.1
2/26/2011,16.1,14.3,15.8
2/27/2011,15.8,14.6,16.8
2/28/2011,16.4,14.4,15.5
3/1/2011,16.1,14.5,16.1
3/2/2011,16.5,14.4,16
3/3/2011,16.4,14.3,16.3
3/4/2011,15.7,14.2,16.5
3/5/2011,16.2,14.3,16.1
3/6/2011,16.2,14.4,16.2
3/7/2011,15.4,14.4,16.8
3/8/2011,15.6,14.3,16.5
3/9/2011,15.7,14.3,16.7
3/10/2011,16.5,14.3,15.9
3/11/2011,15.6,14.1,16.7
3/12/2011,15.7,14.3,16.8
3/13/2011,16.2,14.4,16.3
3/14/2011,16.6,14.1,16.7
3/15/2011,17.5,14.4,15.8
3/16/2011,20.3,14.3,15.6
3/17/2011,26.9,21.5,16.8
3/18/2011,26.8,22.7,16.7
3/19/2011,26.7,22.4,16.3
3/20/2011,26.4,22.2,16.9
3/21/2011,26.3,22,16.4
3/22/2011,25.9,21.5,17
3/23/2011,25.7,21.2,16.7
3/24/2011,26,21.1,16.2
3/25/2011,25.7,21,16.7
3/26/2011,25.7,21.1,16.8
3/27/2011,25.8,21.1,16.6
3/28/2011,25.9,20.8,16.3
3/29/2011,25.7,20.9,16.8
3/30/2011,25.4,21.2,17.2
3/31/2011,26,20.9,16.3
4/1/2011,28.2,23.3,16.7
4/2/2011,30,26,25
4/3/2011,30.1,26.9,28.4
4/4/2011,29.9,25.7,28
4/5/2011,29,25.3,27.6
4/6/2011,30.4,27.1,28.7
4/7/2011,29.5,25.7,28.1
4/8/2011,30,26.7,28
4/9/2011,30.6,27.1,28.7
4/10/2011,29.9,26.5,28.3
4/11/2011,29.5,26.4,27.9
4/12/2011,30.8,27.8,29.5
4/13/2011,30.3,27.1,28.3
4/14/2011,31.1,27.9,29.5
4/15/2011,30,26.8,28.3
4/16/2011,31.2,28.1,29.3
4/17/2011,31.4,28.1,29.7
4/18/2011,31.6,28.2,29.7
4/19/2011,31.4,28.2,29.4
4/20/2011,30.5,27.3,28.5
4/21/2011,31,28.4,29.1
4/22/2011,30.7,27.3,28.6
4/23/2011,30.4,27.1,28.2
4/24/2011,30,26.6,28
4/25/2011,30,26.3,27.8
4/26/2011,29.7,26.2,28
4/27/2011,29.6,26.1,27.9
4/28/2011,29.5,26.7,27.5
4/29/2011,30.9,28.6,29.9
4/30/2011,30.4,27.5,28.5
5/1/2011,30.3,27.7,28.6
5/2/2011,30.3,27.1,28.5
5/3/2011,30.1,26.8,28.2
5/4/2011,31.3,28.8,29.6
5/5/2011,32,28.8,30.3
5/6/2011,32,28.8,30.2
5/7/2011,32.3,29,30
5/8/2011,32.4,28.9,30.2
5/9/2011,32.6,28.9,30.3
5/10/2011,32.4,28.7,30
5/11/2011,32.6,29,30
5/12/2011,31.5,27.8,28.8
5/13/2011,30.7,27,28.4
5/14/2011,32.6,28.9,30.2
5/15/2011,32.8,29.1,30.1
5/16/2011,32.9,29.2,30.1
5/17/2011,32.8,29.3,30.2
5/18/2011,32.9,29.2,30
5/19/2011,31.7,27.9,28.9
5/20/2011,31.2,27.6,28.7
5/21/2011,30.9,27,28.5
5/22/2011,30.7,26.7,28.3
5/23/2011,32.8,28.9,29.2
5/24/2011,33,29.4,30
5/25/2011,32.9,29.2,30.2
5/26/2011,32.8,28.9,30
5/27/2011,33.2,29.3,30
5/28/2011,33.2,29.4,30.1
5/29/2011,33.8,29.7,30.5
5/30/2011,33.7,29.7,30.3
5/31/2011,32.5,28.7,29.7
6/1/2011,32.4,28.7,29.5
6/2/2011,32,28.6,29.2
6/3/2011,30.9,27.7,28.9
6/4/2011,29.3,26.5,28.4
6/5/2011,27.7,25.7,28.3
6/6/2011,26.2,25.1,27.6
6/7/2011,24.4,24.7,27.9
6/8/2011,23.4,23.8,27.6
6/9/2011,22,23.4,27
6/10/2011,20.5,22.8,26.9
6/11/2011,19.8,22.3,27.2
6/12/2011,18.8,22.1,26.6
6/13/2011,18.1,21.6,26.8
6/14/2011,17.6,20.9,26.6
6/15/2011,16.3,20.5,25.7
6/16/2011,15.5,20.1,25.5
6/17/2011,14.9,19.9,26.1
6/18/2011,14.7,19,25.9
6/19/2011,14.4,18.7,25.7
6/20/2011,13.3,18.1,24.9
6/21/2011,12.8,17.9,25.1
6/22/2011,13.1,17.7,24.8
6/23/2011,12.5,17.4,24.9
6/24/2011,12.6,16.9,24.1
6/25/2011,11.6,16.2,24
6/26/2011,10.6,15.9,24.1
6/27/2011,10.4,15.1,23.9
6/28/2011,9.2,14.8,22.9
6/29/2011,9.2,13.9,22.7
6/30/2011,7.7,13.4,23
7/1/2011,7.6,13.1,22
7/2/2011,7.1,12.6,22.7
7/3/2011,8.2,12.5,21.9
7/4/2011,7.2,12.3,21.6
7/5/2011,7.7,11.6,21.2
7/6/2011,6.6,11.2,21
7/7/2011,6.6,10.5,20.1
7/8/2011,6.2,10.6,20
7/9/2011,7.5,10.3,20.4
7/10/2011,10.2,10.4,20.1
7/11/2011,11.8,10.5,19.6
7/12/2011,14.6,10.6,19.5
7/13/2011,18.2,12.3,18.4
7/14/2011,19.3,11.6,19.9
7/15/2011,18.2,11.5,19.6
7/16/2011,16.4,11.3,19.8
7/17/2011,15.2,11.2,19.8
7/18/2011,14.2,11.4,19.6
7/19/2011,13.7,11.3,18.5
7/20/2011,12.1,11.3,19.1
7/21/2011,11.9,10.9,18.4
7/22/2011,10.8,10.7,18.6
7/23/2011,9.4,10.5,17.8
7/24/2011,9,10.2,18.6
7/25/2011,6.9,10,18.3
7/26/2011,7.2,9.5,17.6
7/27/2011,7,9.3,17.6
7/28/2011,6.1,9,17.6
7/29/2011,6.5,9,16.6
7/30/2011,5.4,9.1,16.7
7/31/2011,5.9,8.4,15.9
8/1/2011,4.7,8.3,16.8
8/2/2011,5,8,16.4
8/3/2011,4.5,7.7,16.3
8/4/2011,4.4,7.7,15.8
8/5/2011,4.4,7.6,15.3
8/6/2011,4.9,7.8,15.7
8/7/2011,4.4,7.3,15.3
8/8/2011,4,7.6,15.4
8/9/2011,5.2,7.4,14.3
8/10/2011,4.5,7,15
8/11/2011,4,6.8,14.5
8/12/2011,3.1,6.7,14.1
8/13/2011,3.2,6.6,14.3
8/14/2011,4.2,6.6,12.9
8/15/2011,3,6,13.2
8/16/2011,3,5.8,13
8/17/2011,3.1,6,12.8
8/18/2011,3.2,6.1,13.7
8/19/2011,4,5.8,12.4
8/20/2011,2.9,5.6,12.8
8/21/2011,3.3,5.6,12.4
8/22/2011,2.3,5.3,12.3
8/23/2011,2.8,5.7,12
8/24/2011,2.5,5.2,12.5
8/25/2011,2.7,5.4,11.8
8/26/2011,2.8,5.3,12
8/27/2011,2.4,5.7,12.3
8/28/2011,2.4,5.8,12.3
8/29/2011,3.3,5.4,11.9
8/30/2011,3.3,5.4,12.3
8/31/2011,4,5.5,12.3
9/1/2011,3.9,5.2,12.6
9/2/2011,2.8,5.3,12
9/3/2011,3.7,5.3,11.8
9/4/2011,2.5,5.5,12.2
9/5/2011,3,5.4,11.4
9/6/2011,2.9,5.4,11.9
9/7/2011,3.1,5,12.3
9/8/2011,2.4,5.2,11.3
9/9/2011,2.2,4.9,11.4
9/10/2011,1.7,4.9,12.1
9/11/2011,1.8,4.7,12.2
9/12/2011,2.6,4.7,10.8
9/13/2011,1.7,4.9,12.2
9/14/2011,2.1,5,10.9
9/15/2011,3.2,5,11.4
9/16/2011,3,4.6,10.7
9/17/2011,5.9,4.6,10.8
9/18/2011,11.6,4.5,10.8
9/19/2011,11.7,5,10.5
9/20/2011,12.2,4.9,11.4
9/21/2011,11,4.8,12
9/22/2011,10.6,5,11.9
9/23/2011,9.9,5,12.2
9/24/2011,7.7,4.9,12
9/25/2011,6.9,5.3,12.1
9/26/2011,6.6,5.5,11.8
9/27/2011,4.6,5.4,10.8
9/28/2011,4.8,5.4,11.8
9/29/2011,4.4,5.5,11.2
9/30/2011,3.1,5.5,10.7
10/1/2011,3,5.2,10.7
10/2/2011,3.6,5.2,11.8
10/3/2011,2.5,5.1,10.9
10/4/2011,2.4,4.8,11.6
10/5/2011,3.1,4.7,11.4
10/6/2011,3.7,4.9,11.2
10/7/2011,9.5,4.4,11.4
10/8/2011,12.5,4,10.9
10/9/2011,14.2,4.6,11.7
10/10/2011,13.9,4.5,10.7
10/11/2011,15.2,4.5,11.8
10/12/2011,16.5,4.5,10.3
10/13/2011,16,5.1,11.8
10/14/2011,16.6,5,10.9
10/15/2011,16.4,5.7,11.6
10/16/2011,15.3,6,10.7
10/17/2011,15.6,6.3,11.5
10/18/2011,15.4,6.1,11.3
10/19/2011,15.7,6.2,10.6
10/20/2011,15.3,6.4,11.7
10/21/2011,14.6,6.4,10.3
10/22/2011,14.2,6.8,11
10/23/2011,14.5,6.6,11
10/24/2011,14.2,6.8,11.4
10/25/2011,13.2,7.2,10.9
10/26/2011,13.6,6.9,11.5
10/27/2011,14.6,6.9,11.1
10/28/2011,14.3,7,10.4
10/29/2011,14.8,7,10.8
10/30/2011,14.3,7.4,10.8
10/31/2011,14.8,7.4,10.9
11/1/2011,14.2,7.4,11.3
11/2/2011,13.9,7.4,11
11/3/2011,14.6,7.7,10.9
11/4/2011,14.5,7.4,10.6
11/5/2011,13.4,7.6,11.3
11/6/2011,13.7,7.8,11.2
11/7/2011,13.3,7.8,11.3
11/8/2011,13,8,11.2
11/9/2011,13.3,7.9,11.3
11/10/2011,12.9,8,11.3
11/11/2011,12.7,8.1,11.3
11/12/2011,11.9,8.3,10.8
11/13/2011,11.6,8.1,11
11/14/2011,11.7,8,10.9
11/15/2011,11.3,8.2,10.7
11/16/2011,11.6,7.8,11.1
11/17/2011,11.7,8.3,11.4
11/18/2011,11.3,8,10.6
11/19/2011,11.7,8.1,11.5
11/20/2011,11,8.1,10.8
11/21/2011,11.4,8.2,11.1
11/22/2011,11,8.1,11.3
11/23/2011,11.6,8.3,11.6
11/24/2011,11.3,8,11
11/25/2011,11.6,8.2,10.9
11/26/2011,11.2,8,10.9
11/27/2011,11,8.3,11.6
11/28/2011,11,8.1,11.3
11/29/2011,10.7,8.3,11.6
11/30/2011,11.1,8.1,11.4
12/1/2011,10.9,8.1,11.3
12/2/2011,10.4,8.3,11
12/3/2011,10.2,8.4,11.7
12/4/2011,9.8,8,11.3
12/5/2011,9.4,8.2,11.7
12/6/2011,9.7,8,11.1
12/7/2011,9.3,7.9,11.2
12/8/2011,8.3,7.9,11.7
12/9/2011,7.9,8,11.2
12/10/2011,7.4,8,12
12/11/2011,6.8,8,10.9
12/12/2011,4.9,7.7,11.8
12/13/2011,4.5,7.9,11.1
12/14/2011,-99.9,-99.9,-99.9
12/15/2011,4,7.8,11.8
12/16/2011,3.9,7.9,11.8
12/17/2011,3.8,7.6,11
12/18/2011,3.6,7.7,11
12/19/2011,3.2,7.8,11.8
12/20/2011,3.1,7.7,11.8
12/21/2011,2.9,7.5,11.2
12/22/2011,3.3,7.4,11.7
12/23/2011,2.7,7.5,11.1
12/24/2011,2.6,7.4,11.2
12/25/2011,1.7,7.3,11.2
12/26/2011,1.8,7.1,11.4
12/27/2011,1.4,6.8,11.2
12/28/2011,1.3,6.3,11.6
12/29/2011,1.9,6.1,11.5
12/30/2011,1.1,5.8,10.9
12/31/2011,1.1,5.9,11.1
1/1/2012,1.8,5.9,11.2
1/2/2012,1.8,5.7,11.2
1/3/2012,1.6,5.4,11.1
1/4/2012,1.3,5,10.9
1/5/2012,1.1,5,11.2
1/6/2012,0.8,4.8,11.2
1/7/2012,1.5,4.7,11.8
1/8/2012,1.2,4.5,11.7
1/9/2012,1,4.4,11.3
1/10/2012,1.5,4.3,11.9
1/11/2012,1.4,4.3,11.7
1/12/2012,1.3,4.2,11.7
1/13/2012,0.6,4,11.3
1/14/2012,0.5,3.8,11.8
1/15/2012,0.3,3.8,11.6
1/16/2012,0.9,3.5,11.4
1/17/2012,1.2,3.6,11.9
1/18/2012,1.3,3.6,11.8
1/19/2012,0.3,3.5,11.3
1/20/2012,0.7,3.8,11.2
1/21/2012,1.2,3.7,11.8
1/22/2012,1.2,3.7,11.3
1/23/2012,0.7,3.8,11.2
1/24/2012,0.7,3.8,11
1/25/2012,0.7,4,11
1/26/2012,0.9,3.9,11.6
1/27/2012,1.9,3.8,11.1
1/28/2012,0.5,3.9,11.3
1/29/2012,1.7,4.2,11.7
1/30/2012,0.5,4.1,11.6
1/31/2012,0.8,4.1,11.3
2/1/2012,1.2,4.3,10.9
2/2/2012,1.6,4.3,11.8
2/3/2012,0.9,4.4,11.5
2/4/2012,1,4.4,11.1
2/5/2012,1.5,4.2,11
2/6/2012,1.1,4.3,11
2/7/2012,1.4,4,11.5
2/8/2012,0.8,4.2,11.3
2/9/2012,0.3,3.9,11.3
2/10/2012,0.6,4.1,11.1
2/11/2012,0.9,3.9,11.4
2/12/2012,1.3,3.9,11.3
2/13/2012,1.1,3.9,12.1
2/14/2012,0.8,4.2,11.9
2/15/2012,0.9,4,10.9
2/16/2012,0.7,4.1,11.7
2/17/2012,1.8,4.1,11.5
2/18/2012,0.7,4.2,11.4
2/19/2012,1.5,4.4,11.2
2/20/2012,0.9,4.1,11.9
2/21/2012,1.7,4,11.5
2/22/2012,0.8,4.1,11.1
2/23/2012,0.5,4,11.9
2/24/2012,1.1,4.2,11.9
2/25/2012,1.7,4.2,11.5
2/26/2012,0.8,4.1,10.9
2/27/2012,1.8,4.1,11.3
2/28/2012,1.1,4.4,11.7
2/29/2012,1.4,4.2,11
3/1/2012,0.8,4.4,11.9
3/2/2012,0.4,4.2,11.8
3/3/2012,0.7,4.2,11.3
3/4/2012,1.6,4.4,11.3
3/5/2012,1,4.2,11.9
3/6/2012,1.4,4.4,11.8
3/7/2012,1.7,3.8,11.2
3/8/2012,1.4,4.4,11
3/9/2012,1.7,4,11.3
3/10/2012,1.8,4.1,11
3/11/2012,1.9,4.4,11.2
3/12/2012,2,4.2,10.9
3/13/2012,1,4.5,12.2
3/14/2012,1.8,4.4,11.9
3/15/2012,3,4.7,11.3
3/16/2012,2.9,5.1,12
3/17/2012,3.8,5.1,12.1
3/18/2012,5.2,5.3,10.6
3/19/2012,5.2,5.8,11.3
3/20/2012,8.2,6,11
3/21/2012,9.1,6.5,11.8
3/22/2012,10.1,6.5,11.4
3/23/2012,10.7,6.5,12.2
3/24/2012,12.6,7.4,11.5
3/25/2012,14.6,8.9,12.1
3/26/2012,16.9,10.3,11.1
3/27/2012,19.9,10.5,12.1
3/28/2012,22,9.7,11
3/29/2012,23.1,11,11.2
3/30/2012,23.8,13.2,12.2
3/31/2012,24.4,15.6,11.9
4/1/2012,25,17.6,11.8
4/2/2012,24.8,19.3,11.6
4/3/2012,25.3,20.4,12.1
4/4/2012,25.1,20.9,12.4
4/5/2012,25.4,21.5,13.5
4/6/2012,25.7,22.4,14.8
4/7/2012,25.9,22.7,15.1
4/8/2012,26.1,23.2,16
4/9/2012,25.8,23.8,17.1
4/10/2012,26.3,23.9,17.8
4/11/2012,25.9,24.4,19.1
4/12/2012,26.3,24.7,25.2
4/13/2012,26.1,24.2,26.4
4/14/2012,25.8,23.8,26.3
4/15/2012,25.8,23.9,25.9
4/16/2012,25.6,23.4,25.8
4/17/2012,25.4,23.2,25.9
4/18/2012,27.1,25.2,26.3
4/19/2012,27.4,25.5,28.3
4/20/2012,27.5,25.6,28.5
4/21/2012,27.3,25.4,28.4
4/22/2012,27,24.7,27.9
4/23/2012,26.4,24.2,27.4
4/24/2012,25.7,23.7,27.5
4/25/2012,24.9,23.2,27
4/26/2012,24.1,22.6,26.5
4/27/2012,25.8,22.4,26.3
4/28/2012,26.6,24.1,26.7
4/29/2012,25.7,23.8,26.3
4/30/2012,24.5,23.1,26.7
5/1/2012,23.8,22.8,26.4
5/2/2012,22.9,22.2,26.3
5/3/2012,22.2,21.7,26.3
5/4/2012,21.3,21.3,25.9
5/5/2012,20.6,21,25.8
5/6/2012,19.6,20.6,25.3
5/7/2012,18.4,20.1,25.2
5/8/2012,18,19.4,25.4
5/9/2012,19.7,19.7,25.1
5/10/2012,19.7,19.7,24.7
5/11/2012,18.9,19.7,24.7
5/12/2012,19,19,24.2
5/13/2012,18.4,18.9,23.9
5/14/2012,17.3,18.4,24
5/15/2012,17,18.5,23.2
5/16/2012,15.7,18.1,23.8
5/17/2012,15,17.8,23
5/18/2012,14,17.3,22.8
5/19/2012,14,16.8,22.9
5/20/2012,13.6,16.3,22.2
5/21/2012,12.4,16.4,22.1
5/22/2012,11.9,16,22.4
5/23/2012,11.7,15.5,22.4
5/24/2012,10.3,14.9,22.2
5/25/2012,10.4,14.6,22.1
5/26/2012,10.5,14.1,20.9
5/27/2012,9.4,13.9,20.7
5/28/2012,8.3,13.5,21.3
5/29/2012,8.4,13,20.2
5/30/2012,8.5,12.5,20.3
5/31/2012,7.4,12.2,19.9
6/1/2012,6.7,11.6,19.7
6/2/2012,6,11.2,19
6/3/2012,5.3,10.5,19.3
6/4/2012,5,10.1,18.9
6/5/2012,4.3,9.4,17.9
6/6/2012,4.5,9.3,17.7
6/7/2012,4.7,8.8,16.8
6/8/2012,3.4,8.5,16.7
6/9/2012,2.9,8,17
6/10/2012,2.8,7.6,15.7
6/11/2012,3.3,7.2,15.3
6/12/2012,3.5,6.8,14.8
6/13/2012,2.1,6.5,14.9
6/14/2012,3,6.4,15.1
6/15/2012,3.1,6.2,14.7
6/16/2012,2.7,6.2,14.4
6/17/2012,1.8,6.1,14.1
6/18/2012,2.2,6.2,13.4
6/19/2012,1.8,6.1,13.2
6/20/2012,2.2,5.9,13.3
6/21/2012,1.5,5.6,12.9
6/22/2012,2.2,5.6,12.3
6/23/2012,2.1,5.5,12.7
6/24/2012,2.1,5.6,11.7
6/25/2012,1.1,5.3,12.6
6/26/2012,1.9,5.5,12.2
6/27/2012,2,5.2,11.6
6/28/2012,0.7,4.9,11.9
6/29/2012,1.1,4.9,11.1
6/30/2012,1.1,5.1,11.8
7/1/2012,1.5,5.2,11.2
7/2/2012,1.7,5.1,11.7
7/3/2012,1.6,5,11.3
7/4/2012,2.2,4.8,11
7/5/2012,2,4.7,10.9
7/6/2012,1.4,4.6,11.3
7/7/2012,0.9,4.3,11.9
7/8/2012,3.5,4.5,11.7
7/9/2012,7.2,5.3,10.9
7/10/2012,10.3,5.6,11.3
7/11/2012,11.1,5.4,11.8
7/12/2012,10.3,5.4,12.2
7/13/2012,8.9,5.7,11.8
7/14/2012,7.4,5.6,10.9
7/15/2012,6.2,5.3,11.1
7/16/2012,6.9,5.4,10.9
7/17/2012,8,5.6,11.6
7/18/2012,9.9,5.8,11
7/19/2012,9.2,5.7,12.3
7/20/2012,7.3,5.8,11.7
7/21/2012,6.3,5.7,11.8
7/22/2012,5.1,5.8,12.4
7/23/2012,5.6,5.8,11.3
7/24/2012,4.6,5.9,11.3
7/25/2012,4.3,5.6,12
7/26/2012,4.1,5.9,11.9
7/27/2012,3.7,5.6,11.3
7/28/2012,2.1,5.3,10.7
7/29/2012,4.2,5.3,11.6
7/30/2012,5.6,5.6,10.8
7/31/2012,5.7,5.6,11.3
8/1/2012,5.4,5.5,12.1
8/2/2012,3.8,5.3,11.1
8/3/2012,4.7,5.4,11.8
8/4/2012,6.9,5.7,11.7
8/5/2012,6.5,5.4,11.6
8/6/2012,4.3,5.5,11.7
8/7/2012,4.2,5.3,11.9
8/8/2012,5,5.8,11.2
8/9/2012,4.5,5.6,11.5
8/10/2012,3.5,5.7,11.6
8/11/2012,3.3,5.5,11.1
8/12/2012,3.3,5.3,10.9
8/13/2012,3.2,5.5,11.6
8/14/2012,2.5,5,11.8
8/15/2012,2.6,5.3,10.9
8/16/2012,2.5,4.9,10.9
8/17/2012,2.7,5.2,10.6
8/18/2012,1.2,5.2,10.6
8/19/2012,2,5,10.6
8/20/2012,1.3,5.1,11.9
8/21/2012,1.2,4.8,10.8
8/22/2012,1.6,4.6,10.6
8/23/2012,1.1,4.7,11.5
8/24/2012,1.5,4.7,10.7
8/25/2012,1.9,4.6,11
8/26/2012,2.6,4.7,10.4
8/27/2012,2.6,4.7,10.7
8/28/2012,1.5,4.8,10.6
8/29/2012,2.6,4.6,11.4
8/30/2012,2.5,4.9,11.3
8/31/2012,2.1,4.8,11
9/1/2012,2.1,4.9,10.5
9/2/2012,2,4.5,11
9/3/2012,1,4.7,10.7
9/4/2012,1.6,4.7,11.3
9/5/2012,1.3,4.4,11.2
9/6/2012,1.9,4.6,10.3
9/7/2012,1.6,4.5,10.6
9/8/2012,1.2,4.7,11
9/9/2012,1.6,4.9,10.5
9/10/2012,1.4,4.6,11
9/11/2012,1.7,4.6,11.1
9/12/2012,1,4.5,10.5
9/13/2012,1.3,4.6,10.9
9/14/2012,2.6,4.5,10.7
9/15/2012,2.5,4.4,10.7
9/16/2012,3.1,4.5,11.1
9/17/2012,2.6,4.5,11.1
9/18/2012,2.7,4.4,11.1
9/19/2012,2.4,4.4,10.3
9/20/2012,2.2,4.3,10.2
9/21/2012,1.8,4.6,10.6
9/22/2012,-99.9,-99.9,-99.9
9/23/2012,1.6,4.5,10.5
9/24/2012,0.8,4.4,10.6
9/25/2012,0.7,4.1,10.3
9/26/2012,1.5,4,10.5
9/27/2012,1.3,3.9,10.6
9/28/2012,2.3,4,9.7
9/29/2012,3.3,4,10.1
9/30/2012,3.2,4.2,10
10/1/2012,3.9,4,9.9
10/2/2012,3.4,4,10.1
10/3/2012,3,4.3,9.9
10/4/2012,2.9,4.3,10.2
